Data_padrao;Regiao;Valor
2009-08-01;Sistemas Isolados;250102.0
2009-08-01;Sudeste/C.Oeste;5139261.0
2009-08-01;Sul;1381261.0
2009-08-01;TOTAL RESIDENCIAL;8402964.0
2009-09-01;Nordeste;1278632.0
2009-09-01;Norte;372711.0
2009-09-01;Sistemas Isolados;265073.0
2009-09-01;Sudeste/C.Oeste;5163533.0
2009-09-01;Sul;1336852.0
2009-09-01;TOTAL RESIDENCIAL;8416801.0
2009-10-01;Nordeste;1330298.0
2009-10-01;Norte;369477.0
2009-10-01;Sistemas Isolados;264406.0
2009-10-01;Sudeste/C.Oeste;5243625.0
2009-10-01;Sul;1317935.0
2009-10-01;TOTAL RESIDENCIAL;8525741.0
2009-11-01;Nordeste;1364321.0
2009-11-01;Norte;368822.0
2009-11-01;Sistemas Isolados;193769.0
2009-11-01;Sudeste/C.Oeste;5329574.0
2009-11-01;Sul;1379266.0
2009-11-01;TOTAL RESIDENCIAL;8635752.0
2009-12-01;Nordeste;1435690.0
2009-12-01;Norte;356012.0
2009-12-01;Sistemas Isolados;189358.0
2009-12-01;Sudeste/C.Oeste;5498635.0
2009-12-01;Sul;1396936.0
2009-12-01;TOTAL RESIDENCIAL;8876631.0
2010-01-01;Nordeste;1424618.0
2010-01-01;Norte;357680.0
2010-01-01;Sistemas Isolados;181210.0
2010-01-01;Sudeste/C.Oeste;5695074.0
2010-01-01;Sul;1576494.0
2010-01-01;TOTAL RESIDENCIAL;9235076.0
2010-02-01;Nordeste;1373050.0
2010-02-01;Norte;347787.0
2010-02-01;Sistemas Isolados;171986.0
2010-02-01;Sudeste/C.Oeste;5530358.0
2010-02-01;Sul;1489158.0
2010-02-01;TOTAL RESIDENCIAL;8912339.0
2010-03-01;Nordeste;1521612.0
2010-03-01;Norte;366407.0
2010-03-01;Sistemas Isolados;174123.0
2010-03-01;Sudeste/C.Oeste;5602424.0
2010-03-01;Sul;1488181.0
2010-03-01;TOTAL RESIDENCIAL;9152747.0
2010-04-01;Nordeste;1499496.0
2010-04-01;Norte;382638.0
2010-04-01;Sistemas Isolados;183722.0
2010-04-01;Sudeste/C.Oeste;5641103.0
2010-04-01;Sul;1443291.0
2010-04-01;TOTAL RESIDENCIAL;9150250.0
2010-05-01;Nordeste;1460283.0
2010-05-01;Norte;375258.0
2010-05-01;Sistemas Isolados;179964.0
2010-05-01;Sudeste/C.Oeste;5343994.0
2010-05-01;Sul;1349500.0
2010-05-01;TOTAL RESIDENCIAL;8708999.0
2010-06-01;Nordeste;1442868.0
2010-06-01;Norte;394248.0
2010-06-01;Sistemas Isolados;187129.0
2010-06-01;Sudeste/C.Oeste;5263468.0
2010-06-01;Sul;1388083.0
2010-06-01;TOTAL RESIDENCIAL;8675796.0
2010-07-01;Nordeste;1388306.0
2010-07-01;Norte;377973.0
2010-07-01;Sistemas Isolados;184342.0
2010-07-01;Sudeste/C.Oeste;5102387.0
2010-07-01;Sul;1394531.0
2010-07-01;TOTAL RESIDENCIAL;8447539.0
2010-08-01;Nordeste;1348244.0
2010-08-01;Norte;390305.0
2010-08-01;Sistemas Isolados;190913.0
2010-08-01;Sudeste/C.Oeste;5427390.0
2010-08-01;Sul;1455445.0
2010-08-01;TOTAL RESIDENCIAL;8812297.0
2010-09-01;Nordeste;1382837.0
2010-09-01;Norte;404830.0
2010-09-01;Sistemas Isolados;208103.0
2010-09-01;Sudeste/C.Oeste;5505585.0
2010-09-01;Sul;1402641.0
2010-09-01;TOTAL RESIDENCIAL;8903996.0
2010-10-01;Nordeste;1437672.0
2010-10-01;Norte;409894.0
2010-10-01;Sistemas Isolados;207256.0
2010-10-01;Sudeste/C.Oeste;5539059.0
2010-10-01;Sul;1357167.0
2010-10-01;TOTAL RESIDENCIAL;8951048.0
2010-11-01;Nordeste;1520297.0
2010-11-01;Norte;409747.0
2010-11-01;Sistemas Isolados;204135.0
2010-11-01;Sudeste/C.Oeste;5467844.0
2010-11-01;Sul;1360716.0
2010-11-01;TOTAL RESIDENCIAL;8962739.0
2010-12-01;Nordeste;1565779.0
2010-12-01;Norte;388412.0
2010-12-01;Sistemas Isolados;197070.0
2010-12-01;Sudeste/C.Oeste;5734667.0
2010-12-01;Sul;1415916.0
2010-12-01;TOTAL RESIDENCIAL;9301844.0
2011-01-01;Nordeste;1587264.0
2011-01-01;Norte;382742.0
2011-01-01;Sistemas Isolados;193058.0
2011-01-01;Sudeste/C.Oeste;6044513.0
2011-01-01;Sul;1602622.0
2011-01-01;TOTAL RESIDENCIAL;9810199.0
2011-02-01;Nordeste;1444148.0
2011-02-01;Norte;347504.0
2011-02-01;Sistemas Isolados;176630.0
2011-02-01;Sudeste/C.Oeste;5837953.0
2011-02-01;Sul;1598947.0
2011-02-01;TOTAL RESIDENCIAL;9405182.0
2011-03-01;Nordeste;1563032.0
2011-03-01;Norte;365450.0
2011-03-01;Sistemas Isolados;185672.0
2011-03-01;Sudeste/C.Oeste;5903060.0
2011-03-01;Sul;1490633.0
2011-03-01;TOTAL RESIDENCIAL;9507847.0
2011-04-01;Nordeste;1519074.0
2011-04-01;Norte;373381.0
2011-04-01;Sistemas Isolados;180043.0
2011-04-01;Sudeste/C.Oeste;5730859.0
2011-04-01;Sul;1433329.0
2011-04-01;TOTAL RESIDENCIAL;9236686.0
2011-05-01;Nordeste;1497587.0
2011-05-01;Norte;385486.0
2011-05-01;Sistemas Isolados;183329.0
2011-05-01;Sudeste/C.Oeste;5644986.0
