Data_padrao;Regiao;Valor
2013-02-01;Nordeste;5562227.0
2013-02-01;Norte;2282245.0
2013-02-01;Sistemas Isolados;627051.72
2013-02-01;Sudeste/C.Oeste;22581393.0
2013-02-01;Sul;6952735.0
2013-02-01;TOTAL BRASIL;38005651.72
2013-03-01;Nordeste;5752104.0
2013-03-01;Norte;2438608.0
2013-03-01;Sistemas Isolados;638422.55
2013-03-01;Sudeste/C.Oeste;22779104.0
2013-03-01;Sul;6833953.0
2013-03-01;TOTAL BRASIL;38442191.55
2013-04-01;Nordeste;5926994.0
2013-04-01;Norte;2442681.0
2013-04-01;Sistemas Isolados;675977.4299999999
2013-04-01;Sudeste/C.Oeste;23035888.0
2013-04-01;Sul;6572123.0
2013-04-01;TOTAL BRASIL;38653663.43
2013-05-01;Nordeste;5721609.0
2013-05-01;Norte;2441501.0
2013-05-01;Sistemas Isolados;672805.5700000001
2013-05-01;Sudeste/C.Oeste;22895274.0
2013-05-01;Sul;6613672.0
2013-05-01;TOTAL BRASIL;38344861.57
2013-06-01;Nordeste;5465976.0
2013-06-01;Norte;2410278.0
2013-06-01;Sistemas Isolados;688200.01
2013-06-01;Sudeste/C.Oeste;22564878.0
2013-06-01;Sul;6498366.0
2013-06-01;TOTAL BRASIL;37627698.010000005
2013-07-01;Nordeste;5581384.0
2013-07-01;Norte;2940174.0
2013-07-01;Sistemas Isolados;287311.03
2013-07-01;Sudeste/C.Oeste;22344922.0
2013-07-01;Sul;6544154.0
2013-07-01;TOTAL BRASIL;37697945.03
2013-08-01;Nordeste;5608228.0
2013-08-01;Norte;2973453.0
2013-08-01;Sistemas Isolados;289566.26
2013-08-01;Sudeste/C.Oeste;22944811.0
2013-08-01;Sul;6797218.0
2013-08-01;TOTAL BRASIL;38613276.260000005
2013-09-01;Nordeste;5632880.0
2013-09-01;Norte;2876875.0
2013-09-01;Sistemas Isolados;303953.16000000003
2013-09-01;Sudeste/C.Oeste;23138055.0
2013-09-01;Sul;6572961.0
2013-09-01;TOTAL BRASIL;38524724.16
2013-10-01;Nordeste;5936067.0
2013-10-01;Norte;2992731.0
2013-10-01;Sistemas Isolados;317941.38
2013-10-01;Sudeste/C.Oeste;23487391.0
2013-10-01;Sul;6654874.0
2013-10-01;TOTAL BRASIL;39389004.379999995
2013-11-01;Nordeste;5898490.0
2013-11-01;Norte;2892566.0
2013-11-01;Sistemas Isolados;318536.54000000004
2013-11-01;Sudeste/C.Oeste;23961171.0
2013-11-01;Sul;6849526.0
2013-11-01;TOTAL BRASIL;39920289.54
2013-12-01;Nordeste;5881281.0
2013-12-01;Norte;2961111.0
2013-12-01;Sistemas Isolados;311346.24
2013-12-01;Sudeste/C.Oeste;23516654.0
2013-12-01;Sul;6885986.0
2013-12-01;TOTAL BRASIL;39556378.239999995
2014-01-01;Nordeste;6038656.0
2014-01-01;Norte;2853260.0
2014-01-01;Sistemas Isolados;308956.0
2014-01-01;Sudeste/C.Oeste;23745800.0
2014-01-01;Sul;7333087.0
2014-01-01;TOTAL BRASIL;40279759.0
2014-02-01;Nordeste;5844373.0
2014-02-01;Norte;2697765.0
2014-02-01;Sistemas Isolados;283510.0
2014-02-01;Sudeste/C.Oeste;24808245.0
2014-02-01;Sul;8019594.0
2014-02-01;TOTAL BRASIL;41653487.0
2014-03-01;Nordeste;6042578.0
2014-03-01;Norte;2857495.0
2014-03-01;Sistemas Isolados;292087.0
2014-03-01;Sudeste/C.Oeste;23795345.0
2014-03-01;Sul;7281924.0
2014-03-01;TOTAL BRASIL;40269429.0
2014-04-01;Nordeste;5943838.0
2014-04-01;Norte;2753788.0
2014-04-01;Sistemas Isolados;299226.0
2014-04-01;Sudeste/C.Oeste;23587522.0
2014-04-01;Sul;7007480.0
2014-04-01;TOTAL BRASIL;39591854.0
2014-05-01;Nordeste;6018103.0
2014-05-01;Norte;2779906.0
2014-05-01;Sistemas Isolados;305901.0
2014-05-01;Sudeste/C.Oeste;23201659.0
2014-05-01;Sul;6794930.0
2014-05-01;TOTAL BRASIL;39100499.0
2014-06-01;Nordeste;5721916.88
2014-06-01;Norte;2709597.0
2014-06-01;Sistemas Isolados;302528.0
2014-06-01;Sudeste/C.Oeste;22365216.0
2014-06-01;Sul;6627215.0
2014-06-01;TOTAL BRASIL;37726472.88
2014-07-01;Nordeste;5888798.0
2014-07-01;Norte;2901748.0
2014-07-01;Sistemas Isolados;305209.0
2014-07-01;Sudeste/C.Oeste;22131094.0
2014-07-01;Sul;6639960.0
2014-07-01;TOTAL BRASIL;37866809.0
2014-08-01;Nordeste;5928875.0
2014-08-01;Norte;2771867.0
2014-08-01;Sistemas Isolados;313142.0
2014-08-01;Sudeste/C.Oeste;22664036.0
2014-08-01;Sul;6872774.0
2014-08-01;TOTAL BRASIL;38550694.0
2014-09-01;Nordeste;6018843.0
2014-09-01;Norte;2876693.0
2014-09-01;Sistemas Isolados;340352.0
2014-09-01;Sudeste/C.Oeste;22871673.0
2014-09-01;Sul;6787415.0
2014-09-01;TOTAL BRASIL;38894976.0
2014-10-01;Nordeste;6209139.59
2014-10-01;Norte;2883384.0
2014-10-01;Sistemas Isolados;344356.0
2014-10-01;Sudeste/C.Oeste;23740857.0
2014-10-01;Sul;6922704.0
2014-10-01;TOTAL BRASIL;40100440.59
2014-11-01;Nordeste;6208638.39
2014-11-01;Norte;2833011.0
2014-11-01;Sistemas Isolados;339035.0
2014-11-01;Sudeste/C.Oeste;24305206.0
2014-11-01;Sul;7264836.0
2014-11-01;TOTAL BRASIL;40950726.39
2014-12-01;Nordeste;6168145.03
2014-12-01;Norte;2868330.0
2014-12-01;Sistemas Isolados;335079.0
2014-12-01;Sudeste/C.Oeste;23200168.0
2014-12-01;Sul;7266585.0
2014-12-01;TOTAL BRASIL;39838307.03
2015-01-01;Nordeste;6222269.279999999
2015-01-01;Norte;2791082.0
2015-01-01;Sistemas Isolados;328633.89
2015-01-01;Sudeste/C.Oeste;24085244.04
2015-01-01;Sul;7330738.32
2015-01-01;TOTAL BRASIL;40757967.53
2015-02-01;Nordeste;6040030.81
2015-02-01;Norte;2641733.0
2015-02-01;Sistemas Isolados;304534.0
2015-02-01;Sudeste/C.Oeste;24067699.25
2015-02-01;Sul;7665269.3
2015-02-01;TOTAL BRASIL;40719266.36
2015-03-01;Nordeste;6154033.03
2015-03-01;Norte;2794295.0
2015-03-01;Sistemas Isolados;318361.0
2015-03-01;Sudeste/C.Oeste;23213421.36
2015-03-01;Sul;7278854.0
2015-03-01;TOTAL BRASIL;39758964.39
2015-04-01;Nordeste;6088617.84
2015-04-01;Norte;2621255.0
2015-04-01;Sistemas Isolados;317739.0
2015-04-01;Sudeste/C.Oeste;23333006.86
2015-04-01;Sul;7236051.6
2015-04-01;TOTAL BRASIL;39596670.300000004
2015-05-01;Nordeste;6133182.949999999
2015-05-01;Norte;2645231.0
2015-05-01;Sistemas Isolados;312272.0
2015-05-01;Sudeste/C.Oeste;22428066.09
2015-05-01;Sul;6683610.3
2015-05-01;TOTAL BRASIL;38202362.339999996
2015-06-01;Nordeste;5902293.46
2015-06-01;Norte;2705048.0
2015-06-01;Sistemas Isolados;228746.0
2015-06-01;Sudeste/C.Oeste;21859692.37
2015-06-01;Sul;6567886.0
2015-06-01;TOTAL BRASIL;37263665.830000006
2015-07-01;Nordeste;5687260.45
2015-07-01;Norte;2837312.0
2015-07-01;Sistemas Isolados;233863.0
2015-07-01;Sudeste/C.Oeste;21611467.84
2015-07-01;Sul;6446540.0
2015-07-01;TOTAL BRASIL;36816443.29
2015-08-01;Nordeste;5771891.3100000005
2015-08-01;Norte;2907368.0
2015-08-01;Sistemas Isolados;244334.49
2015-08-01;Sudeste/C.Oeste;22286547.810000002
2015-08-01;Sul;6648543.5
2015-08-01;TOTAL BRASIL;37858685.11000001
2015-09-01;Nordeste;5811514.6899999995
2015-09-01;Norte;2956987.0
2015-09-01;Sistemas Isolados;258600.0
2015-09-01;Sudeste/C.Oeste;22320538.560000002
2015-09-01;Sul;6494009.35
2015-09-01;TOTAL BRASIL;37841649.6
2015-10-01;Nordeste;6052105.739999999
2015-10-01;Norte;3026397.0
2015-10-01;Sistemas Isolados;283114.0
2015-10-01;Sudeste/C.Oeste;23353709.990000002
2015-10-01;Sul;6561338.84
2015-10-01;TOTAL BRASIL;39276665.57000001
2015-11-01;Nordeste;6082627.850000001
2015-11-01;Norte;2954707.0
2015-11-01;Sistemas Isolados;263477.0
2015-11-01;Sudeste/C.Oeste;23287347.979999997
2015-11-01;Sul;6636695.54
2015-11-01;TOTAL BRASIL;39224855.370000005
2015-12-01;Nordeste;6215136.31
2015-12-01;Norte;2972897.0
2015-12-01;Sistemas Isolados;252893.0
2015-12-01;Sudeste/C.Oeste;22624242.83
2015-12-01;Sul;6604791.22
2015-12-01;TOTAL BRASIL;38669960.36000001
2016-01-01;Nordeste;6005098.100000001
2016-01-01;Norte;2738088.0
2016-01-01;Sistemas Isolados;242029.0
2016-01-01;Sudeste/C.Oeste;22437294.669999998
2016-01-01;Sul;6978391.33
2016-01-01;TOTAL BRASIL;38400901.10000001
2016-02-01;Nordeste;5746230.91
2016-02-01;Norte;2710419.0
2016-02-01;Sistemas Isolados;243641.6
2016-02-01;Sudeste/C.Oeste;22620067.54
2016-02-01;Sul;7406977.5200000005
2016-02-01;TOTAL BRASIL;38727336.57
2016-03-01;Nordeste;6239581.5
2016-03-01;Norte;2862575.0
2016-03-01;Sistemas Isolados;252453.0
2016-03-01;Sudeste/C.Oeste;22830317.150000002
2016-03-01;Sul;7259987.59
2016-03-01;TOTAL BRASIL;39444914.24
2016-04-01;Nordeste;6050517.72
2016-04-01;Norte;2749857.0
2016-04-01;Sistemas Isolados;242473.0
2016-04-01;Sudeste/C.Oeste;23900405.88
2016-04-01;Sul;7326166.4799999995
2016-04-01;TOTAL BRASIL;40269420.080000006
2016-05-01;Nordeste;6155239.93
2016-05-01;Norte;2907970.0
2016-05-01;Sistemas Isolados;231265.0
2016-05-01;Sudeste/C.Oeste;22494710.87
2016-05-01;Sul;6859486.78
2016-05-01;TOTAL BRASIL;38648672.57999999
2016-06-01;Nordeste;6031100.78
2016-06-01;Norte;2866943.0
2016-06-01;Sistemas Isolados;234959.0
2016-06-01;Sudeste/C.Oeste;21773270.65
2016-06-01;Sul;6644135.8
2016-06-01;TOTAL BRASIL;37550409.230000004
2016-07-01;Nordeste;5901486.8
2016-07-01;Norte;2945013.0
2016-07-01;Sistemas Isolados;230566.0
2016-07-01;Sudeste/C.Oeste;21512735.22
2016-07-01;Sul;6665439.9
2016-07-01;TOTAL BRASIL;37255240.92
2016-08-01;Nordeste;5949572.2
2016-08-01;Norte;2930266.0
2016-08-01;Sistemas Isolados;260542.0
2016-08-01;Sudeste/C.Oeste;21943757.25
2016-08-01;Sul;6609796.8
2016-08-01;TOTAL BRASIL;37693934.25
2016-09-01;Nordeste;6007451.93
2016-09-01;Norte;2987174.0
2016-09-01;Sistemas Isolados;252657.0
2016-09-01;Sudeste/C.Oeste;22510053.5
2016-09-01;Sul;6587723.5
2016-09-01;TOTAL BRASIL;38345059.93
2016-10-01;Nordeste;6094407.0200000005
2016-10-01;Norte;2976023.0
2016-10-01;Sistemas Isolados;252358.0
2016-10-01;Sudeste/C.Oeste;22422669.029999997
2016-10-01;Sul;6452385.1899999995
2016-10-01;TOTAL BRASIL;38197842.24
2016-11-01;Nordeste;6207680.899999999
2016-11-01;Norte;3004283.0
2016-11-01;Sistemas Isolados;253797.0
2016-11-01;Sudeste/C.Oeste;22598190.2
2016-11-01;Sul;6690297.96
2016-11-01;TOTAL BRASIL;38754249.059999995
2016-12-01;Nordeste;6273572.529999999
2016-12-01;Norte;2947041.0
2016-12-01;Sistemas Isolados;242865.0
2016-12-01;Sudeste/C.Oeste;22372447.05
2016-12-01;Sul;6944869.4
2016-12-01;TOTAL BRASIL;38780794.980000004
2017-01-01;Nordeste;6170646.29
2017-01-01;Norte;2784587.0
2017-01-01;Sistemas Isolados;234746.0
2017-01-01;Sudeste/C.Oeste;22871737.99
2017-01-01;Sul;7307446.3
2017-01-01;TOTAL BRASIL;39369163.58
2017-02-01;Nordeste;5830847.7700000005
2017-02-01;Norte;2571580.0
2017-02-01;Sistemas Isolados;219581.0
2017-02-01;Sudeste/C.Oeste;22693633.15
2017-02-01;Sul;7520745.57
2017-02-01;TOTAL BRASIL;38836387.49
2017-03-01;Nordeste;6249546.529999999
2017-03-01;Norte;2805848.0
2017-03-01;Sistemas Isolados;235207.0
2017-03-01;Sudeste/C.Oeste;23409836.369999997
2017-03-01;Sul;7845156.26
2017-03-01;TOTAL BRASIL;40545594.160000004
2017-04-01;Nordeste;6023096.6
2017-04-01;Norte;2747525.0
2017-04-01;Sistemas Isolados;227399.0
2017-04-01;Sudeste/C.Oeste;23156570.97
2017-04-01;Sul;7275839.72
2017-04-01;TOTAL BRASIL;39430431.29
2017-05-01;Nordeste;6127561.97
2017-05-01;Norte;2929563.0
2017-05-01;Sistemas Isolados;236395.0
2017-05-01;Sudeste/C.Oeste;22169970.099999998
2017-05-01;Sul;6691196.25
2017-05-01;TOTAL BRASIL;38154686.32
2017-06-01;Nordeste;6031790.91
2017-06-01;Norte;2911329.0
2017-06-01;Sistemas Isolados;234445.0
2017-06-01;Sudeste/C.Oeste;22131723.98
2017-06-01;Sul;6804976.2
2017-06-01;TOTAL BRASIL;38114265.089999996
2017-07-01;Nordeste;5823454.18
2017-07-01;Norte;2912557.0
2017-07-01;Sistemas Isolados;229246.0
2017-07-01;Sudeste/C.Oeste;21663867.01
2017-07-01;Sul;6751139.17
2017-07-01;TOTAL BRASIL;37380263.35999999
2017-08-01;Nordeste;5903146.600000001
2017-08-01;Norte;3057710.0
2017-08-01;Sistemas Isolados;251033.0
2017-08-01;Sudeste/C.Oeste;21773739.950000003
2017-08-01;Sul;6880099.3
2017-08-01;TOTAL BRASIL;37865728.849999994
2017-09-01;Nordeste;5878476.8100000005
2017-09-01;Norte;3026709.0
2017-09-01;Sistemas Isolados;254237.0
2017-09-01;Sudeste/C.Oeste;22868266.12
2017-09-01;Sul;6981237.5
2017-09-01;TOTAL BRASIL;39008926.43
2017-10-01;Nordeste;6226788.4799999995
2017-10-01;Norte;3096417.0
2017-10-01;Sistemas Isolados;259045.0
2017-10-01;Sudeste/C.Oeste;22875971.439999998
2017-10-01;Sul;6878050.1
2017-10-01;TOTAL BRASIL;39336272.02
2017-11-01;Nordeste;6269809.180000001
2017-11-01;Norte;3011669.0
2017-11-01;Sistemas Isolados;262710.0
2017-11-01;Sudeste/C.Oeste;23350032.48
2017-11-01;Sul;6932667.6
2017-11-01;TOTAL BRASIL;39826888.26
2017-12-01;Nordeste;6273976.04
2017-12-01;Norte;2987088.0
2017-12-01;Sistemas Isolados;249416.0
2017-12-01;Sudeste/C.Oeste;22967018.169999998
2017-12-01;Sul;7128627.7
2017-12-01;TOTAL BRASIL;39606125.910000004
2018-01-01;Nordeste;6148176.119999999
2018-01-01;Norte;2852963.9000000004
2018-01-01;Sistemas Isolados;231784.56
2018-01-01;Sudeste/C.Oeste;23295125.900000006
2018-01-01;Sul;7526624.319999999
2018-01-01;TOTAL BRASIL;40054674.8
2018-02-01;Nordeste;5830842.789999999
2018-02-01;Norte;2651456.5400000005
2018-02-01;Sistemas Isolados;230774.43000000002
2018-02-01;Sudeste/C.Oeste;22884429.46
2018-02-01;Sul;7571526.529999999
2018-02-01;TOTAL BRASIL;39169029.749999985
2018-03-01;Nordeste;6020333.069999999
2018-03-01;Norte;2892971.4499999997
2018-03-01;Sistemas Isolados;238314.15
2018-03-01;Sudeste/C.Oeste;24183292.890000004
2018-03-01;Sul;7771959.059999999
2018-03-01;TOTAL BRASIL;41106870.61999999
2018-04-01;Nordeste;6103823.29
2018-04-01;Norte;2696784.74
2018-04-01;Sistemas Isolados;244508.58
2018-04-01;Sudeste/C.Oeste;24122496.570000008
2018-04-01;Sul;7527392.069999999
2018-04-01;TOTAL BRASIL;40695005.25000002
2018-05-01;Nordeste;6084050.260000001
2018-05-01;Norte;2692114.6100000003
2018-05-01;Sistemas Isolados;235247.96999999997
2018-05-01;Sudeste/C.Oeste;23061619.040000003
2018-05-01;Sul;7190266.670000001
2018-05-01;TOTAL BRASIL;39263298.54999999
2018-06-01;Nordeste;6008232.56
2018-06-01;Norte;2654732.7199999997
2018-06-01;Sistemas Isolados;231225.45
2018-06-01;Sudeste/C.Oeste;22408235.489999995
2018-06-01;Sul;6900872.86
2018-06-01;TOTAL BRASIL;38203299.080000006
2018-07-01;Nordeste;5922473.07
2018-07-01;Norte;2717586.59
2018-07-01;Sistemas Isolados;231824.97999999998
2018-07-01;Sudeste/C.Oeste;22586316.34
2018-07-01;Sul;7049955.93
2018-07-01;TOTAL BRASIL;38508156.91
2018-08-01;Nordeste;6065236.340000001
2018-08-01;Norte;2740023.0300000003
2018-08-01;Sistemas Isolados;249042.44
2018-08-01;Sudeste/C.Oeste;22852985.799999997
2018-08-01;Sul;7141588.3999999985
2018-08-01;TOTAL BRASIL;39048876.01000001
2018-09-01;Nordeste;6015346.62
2018-09-01;Norte;2752252.96
2018-09-01;Sistemas Isolados;245814.61
2018-09-01;Sudeste/C.Oeste;23070236.080000002
2018-09-01;Sul;6955336.27
2018-09-01;TOTAL BRASIL;39038986.540000014
2018-10-01;Nordeste;6404249.39
2018-10-01;Norte;2854447.1999999997
2018-10-01;Sistemas Isolados;272862.62
2018-10-01;Sudeste/C.Oeste;23774971.62
2018-10-01;Sul;7087255.42
2018-10-01;TOTAL BRASIL;40393786.25
2018-11-01;Nordeste;6537616.200000001
2018-11-01;Norte;2771253.8899999997
2018-11-01;Sistemas Isolados;265657.0
2018-11-01;Sudeste/C.Oeste;23659633.341000002
2018-11-01;Sul;7173508.069999999
2018-11-01;TOTAL BRASIL;40407668.50100003
2018-12-01;Nordeste;6240489.33
2018-12-01;Norte;2662330.77
2018-12-01;Sistemas Isolados;235614.71999999997
2018-12-01;Sudeste/C.Oeste;23459430.45
2018-12-01;Sul;7276982.62
2018-12-01;TOTAL BRASIL;39874847.89
2019-01-01;Nordeste;6382004.7700000005
2019-01-01;Norte;2601233.5300000003
2019-01-01;Sistemas Isolados;235374.35
2019-01-01;Sudeste/C.Oeste;24427940.66
2019-01-01;Sul;8000635.0600000005
2019-01-01;TOTAL BRASIL;41647188.37
2019-02-01;Nordeste;6247356.220000002
2019-02-01;Norte;2473879.0300000003
2019-02-01;Sistemas Isolados;223484.74
2019-02-01;Sudeste/C.Oeste;24088184.06
2019-02-01;Sul;8131096.279999998
2019-02-01;TOTAL BRASIL;41164000.329999976
2019-03-01;Nordeste;6466787.0200000005
2019-03-01;Norte;2634746.08
2019-03-01;Sistemas Isolados;244514.77
2019-03-01;Sudeste/C.Oeste;24034515.349999994
2019-03-01;Sul;7767428.41
2019-03-01;TOTAL BRASIL;41147991.63000001
2019-04-01;Nordeste;6199700.86
2019-04-01;Norte;2576790.3099999996
2019-04-01;Sistemas Isolados;253060.11000000002
2019-04-01;Sudeste/C.Oeste;23222957.919999998
2019-04-01;Sul;7470885.5
2019-04-01;TOTAL BRASIL;39723394.69999999
2019-05-01;Nordeste;6441790.67
2019-05-01;Norte;2739375.48
2019-05-01;Sistemas Isolados;243778.05000000002
2019-05-01;Sudeste/C.Oeste;23680825.48
2019-05-01;Sul;7374881.39
2019-05-01;TOTAL BRASIL;40480651.07
2019-06-01;Nordeste;6001111.979999998
2019-06-01;Norte;2803119.9799999995
2019-06-01;Sistemas Isolados;227971.67000000004
2019-06-01;Sudeste/C.Oeste;22350246.57
2019-06-01;Sul;7058333.919999998
2019-06-01;TOTAL BRASIL;38440784.12000002
2019-07-01;Nordeste;6040693.330000001
2019-07-01;Norte;2883805.8
2019-07-01;Sistemas Isolados;238645.27999999997
2019-07-01;Sudeste/C.Oeste;22101589.409999996
2019-07-01;Sul;7081184.789999999
2019-07-01;TOTAL BRASIL;38345918.60999999
2019-08-01;Nordeste;5897532.339000001
2019-08-01;Norte;2970444.1799999997
2019-08-01;Sistemas Isolados;234551.33
2019-08-01;Sudeste/C.Oeste;22369043.63
2019-08-01;Sul;7169974.359999999
2019-08-01;TOTAL BRASIL;38641545.838999994
2019-09-01;Nordeste;5971396.02
2019-09-01;Norte;2986742.74
2019-09-01;Sistemas Isolados;248732.41999999998
2019-09-01;Sudeste/C.Oeste;23023365.579999994
2019-09-01;Sul;7031952.630999999
2019-09-01;TOTAL BRASIL;39262189.39099998
2019-10-01;Nordeste;6471427.999999999
2019-10-01;Norte;3033103.27
2019-10-01;Sistemas Isolados;264261.37
2019-10-01;Sudeste/C.Oeste;23952252.18
2019-10-01;Sul;7346734.09
2019-10-01;TOTAL BRASIL;41067778.91000002
2019-11-01;Nordeste;6644637.119999999
2019-11-01;Norte;3022023.63
2019-11-01;Sistemas Isolados;251565.47
2019-11-01;Sudeste/C.Oeste;24353417.299999997
2019-11-01;Sul;7520829.950000001
2019-11-01;TOTAL BRASIL;41792473.47000001
2019-12-01;Nordeste;6840622.300000001
2019-12-01;Norte;3103352.98
2019-12-01;Sistemas Isolados;248470.41999999998
2019-12-01;Sudeste/C.Oeste;23142449.720000003
2019-12-01;Sul;7467002.399999999
2019-12-01;TOTAL BRASIL;40801897.82000001
2020-01-01;Nordeste;6518270.3
2020-01-01;Norte;2938355.8000000003
2020-01-01;Sistemas Isolados;244792.43
2020-01-01;Sudeste/C.Oeste;23647311.71
2020-01-01;Sul;7980475.770099999
2020-01-01;TOTAL BRASIL;41329206.0101
2020-02-01;Nordeste;6226032.43
2020-02-01;Norte;2838343.93
2020-02-01;Sistemas Isolados;242320.65
2020-02-01;Sudeste/C.Oeste;23537245.470000003
2020-02-01;Sul;8120196.39
2020-02-01;TOTAL BRASIL;40964138.86999999
2020-03-01;Nordeste;6336124.59
2020-03-01;Norte;2826207.71
2020-03-01;Sistemas Isolados;258420.54
2020-03-01;Sudeste/C.Oeste;23767452.610000007
2020-03-01;Sul;7950413.569
2020-03-01;TOTAL BRASIL;41138619.01900001
2020-04-01;Nordeste;5766810.49
2020-04-01;Norte;2672449.8200000003
2020-04-01;Sistemas Isolados;243518.69
2020-04-01;Sudeste/C.Oeste;21499967.390000004
2020-04-01;Sul;7081307.47
2020-04-01;TOTAL BRASIL;37264053.859999985
2020-05-01;Nordeste;5748622.920000001
2020-05-01;Norte;2730799.1700000004
2020-05-01;Sistemas Isolados;226173.25999999995
2020-05-01;Sudeste/C.Oeste;20746470.05000001
2020-05-01;Sul;6672170.1400999995
2020-05-01;TOTAL BRASIL;36124235.54010001
2020-06-01;Nordeste;5594620.140000001
2020-06-01;Norte;2826972.09
2020-06-01;Sistemas Isolados;226718.20999999996
2020-06-01;Sudeste/C.Oeste;20554380.049999997
2020-06-01;Sul;6566359.790000001
2020-06-01;TOTAL BRASIL;35769050.27999998
2020-07-01;Nordeste;5877721.46
2020-07-01;Norte;2991220.84
2020-07-01;Sistemas Isolados;239860.93
2020-07-01;Sudeste/C.Oeste;21781065.34
2020-07-01;Sul;6979430.558999998
2020-07-01;TOTAL BRASIL;37869299.129000016
2020-08-01;Nordeste;5860123.210000002
2020-08-01;Norte;3103325.9499999997
2020-08-01;Sistemas Isolados;248232.41000000003
2020-08-01;Sudeste/C.Oeste;22920540.740000002
2020-08-01;Sul;7110003.59
2020-08-01;TOTAL BRASIL;39242225.900000006
2020-09-01;Nordeste;6144746.739
2020-09-01;Norte;3125071.9
2020-09-01;Sistemas Isolados;264519.93
2020-09-01;Sudeste/C.Oeste;23554527.590000004
2020-09-01;Sul;7263503.489999999
2020-09-01;TOTAL BRASIL;40352369.64899999
2020-10-01;Nordeste;6637922.41
2020-10-01;Norte;3237951.31
2020-10-01;Sistemas Isolados;271477.7
2020-10-01;Sudeste/C.Oeste;25256841.770999998
2020-10-01;Sul;7519421.3100000005
2020-10-01;TOTAL BRASIL;42923614.500999995
2020-11-01;Nordeste;6308776.21
2020-11-01;Norte;3085088.71
2020-11-01;Sistemas Isolados;265766.63999999996
2020-11-01;Sudeste/C.Oeste;24154211.720000003
2020-11-01;Sul;7616850.5099
2020-11-01;TOTAL BRASIL;41430693.789900005
2020-12-01;Nordeste;6415198.27
2020-12-01;Norte;3031145.3499999996
2020-12-01;Sistemas Isolados;265632.64
2020-12-01;Sudeste/C.Oeste;24606532.560000002
2020-12-01;Sul;7842893.709999998
2020-12-01;TOTAL BRASIL;42161402.53
2021-01-01;Nordeste;6777095.23
2021-01-01;Norte;2969158.8300000005
2021-01-01;Sistemas Isolados;237649.77000000002
2021-01-01;Sudeste/C.Oeste;24992165.980000004
2021-01-01;Sul;8117258.05
2021-01-01;TOTAL BRASIL;43093327.86000001
2021-02-01;Nordeste;6429619.890000001
2021-02-01;Norte;2836645.5200000005
2021-02-01;Sistemas Isolados;229734.05
2021-02-01;Sudeste/C.Oeste;24038970.949999996
2021-02-01;Sul;7972092.380000002
2021-02-01;TOTAL BRASIL;41507062.78999999
2021-03-01;Nordeste;6628741.029999999
2021-03-01;Norte;2973993.49
2021-03-01;Sistemas Isolados;230447.22
2021-03-01;Sudeste/C.Oeste;25570379.950999998
2021-03-01;Sul;8257890.369999999
2021-03-01;TOTAL BRASIL;43661452.061
2021-04-01;Nordeste;6580055.510000001
2021-04-01;Norte;3037187.2299999995
2021-04-01;Sistemas Isolados;250317.85
2021-04-01;Sudeste/C.Oeste;24674946.769999996
2021-04-01;Sul;8114934.320000001
2021-04-01;TOTAL BRASIL;42657441.68000001
2021-05-01;Nordeste;6338504.300000002
2021-05-01;Norte;3121817.13
2021-05-01;Sistemas Isolados;241254.8
2021-05-01;Sudeste/C.Oeste;23503160.009999994
2021-05-01;Sul;7579901.759999999
2021-05-01;TOTAL BRASIL;40784637.999999985
2021-06-01;Nordeste;6331917.210000001
2021-06-01;Norte;3140880.05
2021-06-01;Sistemas Isolados;230633.57
2021-06-01;Sudeste/C.Oeste;23395028.85
2021-06-01;Sul;7330462.949999998
2021-06-01;TOTAL BRASIL;40428922.62999999
2021-07-01;Nordeste;6296865.289999998
2021-07-01;Norte;3186793.4
2021-07-01;Sistemas Isolados;227644.68
2021-07-01;Sudeste/C.Oeste;23006914.939
2021-07-01;Sul;7472283.811
2021-07-01;TOTAL BRASIL;40190502.12000002
2021-08-01;Nordeste;6398043.170000001
2021-08-01;Norte;3265815.21
2021-08-01;Sistemas Isolados;240727.36000000002
2021-08-01;Sudeste/C.Oeste;23391624.971
2021-08-01;Sul;7611805.359000001
2021-08-01;TOTAL BRASIL;40908016.07
2021-09-01;Nordeste;6451708.14
2021-09-01;Norte;3277931.8499999996
2021-09-01;Sistemas Isolados;262270.52
2021-09-01;Sudeste/C.Oeste;24611547.25
2021-09-01;Sul;7349094.32
2021-09-01;TOTAL BRASIL;41952552.080000006
2021-10-01;Nordeste;6790720.449999999
2021-10-01;Norte;3305403.5500000003
2021-10-01;Sistemas Isolados;261890.57
2021-10-01;Sudeste/C.Oeste;24791530.160000004
2021-10-01;Sul;7447105.851000001
2021-10-01;TOTAL BRASIL;42596650.58099999
2021-11-01;Nordeste;6749533.210000001
2021-11-01;Norte;3283431.16
2021-11-01;Sistemas Isolados;255818.97
2021-11-01;Sudeste/C.Oeste;23969038.189999998
2021-11-01;Sul;7611454.381000002
2021-11-01;TOTAL BRASIL;41869275.91099998
2021-12-01;Nordeste;6975129.840000001
2021-12-01;Norte;3291786.6400000006
2021-12-01;Sistemas Isolados;249262.97
2021-12-01;Sudeste/C.Oeste;24503462.55
2021-12-01;Sul;7896308.779999999
2021-12-01;TOTAL BRASIL;42915950.780000016
2022-01-01;Nordeste;6603503.329999999
2022-01-01;Norte;3105333.6
2022-01-01;Sistemas Isolados;243758.82999999996
2022-01-01;Sudeste/C.Oeste;24120266.039999995
